Folder name, Region name Russian, Region name English, Date, Infected, Recovered, Deceased
RU-ZAB,Забайкальский край,Zabaikal crai,03.02.2022,103689,94261,2045
RU-ZAB,Забайкальский край,Zabaikal crai,02.02.2022,103092,94032,2041
RU-ZAB,Забайкальский край,Zabaikal crai,01.02.2022,102568,93737,2039
RU-ZAB,Забайкальский край,Zabaikal crai,31.01.2022,102015,93440,2036
RU-ZAB,Забайкальский край,Zabaikal crai,30.01.2022,101426,93329,2034
RU-ZAB,Забайкальский край,Zabaikal crai,29.01.2022,100839,93218,2031
RU-ZAB,Забайкальский край,Zabaikal crai,28.01.2022,100344,93070,2026
RU-ZAB,Забайкальский край,Zabaikal crai,27.01.2022,99941,92768,2023
RU-ZAB,Забайкальский край,Zabaikal crai,26.01.2022,99632,92426,2016
RU-ZAB,Забайкальский край,Zabaikal crai,25.01.2022,99355,92195,2011
RU-ZAB,Забайкальский край,Zabaikal crai,24.01.2022,99063,91859,2007
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,23.02.2022,186353,146560,2318
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,22.02.2022,185283,143659,2310
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,21.02.2022,183679,140798,2299
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,20.02.2022,181365,139460,2290
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,19.02.2022,179315,135738,2282
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,18.02.2022,176974,131341,2272
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,17.02.2022,174552,126571,2263
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,16.02.2022,172044,121906,2255
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,15.02.2022,170055,115989,2249
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,14.02.2022,167538,111433,2242
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,13.02.2022,164114,109787,2235
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,12.02.2022,160503,107727,2227
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,11.02.2022,156859,103885,2217
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,10.02.2022,153586,101468,2210
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,09.02.2022,150325,99388,2205
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,08.02.2022,146854,96958,2202
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,07.02.2022,143346,96593,2200
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,06.02.2022,139420,96316,2196
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,05.02.2022,135376,96064,2191
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,04.02.2022,131337,95785,2188
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,03.02.2022,127723,95503,2183
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,02.02.2022,124440,95267,2179
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,01.02.2022,121771,95064,2174
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,31.01.2022,118963,94833,2171
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,30.01.2022,115942,94631,2167
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,29.01.2022,112988,94448,2163
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,28.01.2022,110010,94290,2160
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,27.01.2022,107669,94169,2155
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,26.01.2022,105735,94069,2148
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,25.01.2022,104622,93979,2142
RU-KHM,Ханты-Мансийский АО,Khanti-mansisk autonomous region,24.01.2022,103520,93881,2137
RU-NVS,Новосибирская область,Novosibirsk oblast,23.02.2022,196777,86628,4915
RU-NVS,Новосибирская область,Novosibirsk oblast,22.02.2022,191936,85844,4901
RU-NVS,Новосибирская область,Novosibirsk oblast,21.02.2022,186808,85081,4885
RU-NVS,Новосибирская область,Novosibirsk oblast,20.02.2022,181807,84666,4875
RU-NVS,Новосибирская область,Novosibirsk oblast,19.02.2022,176602,84244,4862
RU-NVS,Новосибирская область,Novosibirsk oblast,18.02.2022,171119,83440,4853
RU-NVS,Новосибирская область,Novosibirsk oblast,17.02.2022,165800,82652,4838
RU-NVS,Новосибирская область,Novosibirsk oblast,16.02.2022,160757,81948,4825
RU-NVS,Новосибирская область,Novosibirsk oblast,15.02.2022,155329,81276,4815
RU-NVS,Новосибирская область,Novosibirsk oblast,14.02.2022,149566,80807,4800
RU-NVS,Новосибирская область,Novosibirsk oblast,13.02.2022,143742,80403,4787
RU-NVS,Новосибирская область,Novosibirsk oblast,12.02.2022,138393,79927,4772
RU-NVS,Новосибирская область,Novosibirsk oblast,11.02.2022,133271,79440,4761
RU-NVS,Новосибирская область,Novosibirsk oblast,10.02.2022,128400,78949,4755
RU-NVS,Новосибирская область,Novosibirsk oblast,09.02.2022,124006,78462,4746
RU-NVS,Новосибирская область,Novosibirsk oblast,08.02.2022,120028,78038,4739
RU-NVS,Новосибирская область,Novosibirsk oblast,07.02.2022,116814,77620,4724
RU-NVS,Новосибирская область,Novosibirsk oblast,06.02.2022,113685,77309,4712
RU-NVS,Новосибирская область,Novosibirsk oblast,05.02.2022,110942,77003,4697
RU-NVS,Новосибирская область,Novosibirsk oblast,04.02.2022,108800,76581,4684
RU-NVS,Новосибирская область,Novosibirsk oblast,03.02.2022,106926,76223,4673
RU-NVS,Новосибирская область,Novosibirsk oblast,02.02.2022,105579,75844,4659
RU-NVS,Новосибирская область,Novosibirsk oblast,01.02.2022,104583,75493,4643
RU-NVS,Новосибирская область,Novosibirsk oblast,31.01.2022,103868,75098,4631
RU-NVS,Новосибирская область,Novosibirsk oblast,30.01.2022,103234,74767,4617
RU-NVS,Новосибирская область,Novosibirsk oblast,29.01.2022,102655,74325,4606
RU-NVS,Новосибирская область,Novosibirsk oblast,28.01.2022,102168,73918,4593
RU-NVS,Новосибирская область,Novosibirsk oblast,27.01.2022,101757,73532,4580
RU-NVS,Новосибирская область,Novosibirsk oblast,26.01.2022,101413,73155,4568
RU-NVS,Новосибирская область,Novosibirsk oblast,25.01.2022,101098,72806,4553
RU-NVS,Новосибирская область,Novosibirsk oblast,24.01.2022,100837,72440,4540
RU-MUR,Мурманская область,Murmansk oblast,23.02.2022,121978,103711,3081
RU-MUR,Мурманская область,Murmansk oblast,22.02.2022,121200,102945,3076
RU-MUR,Мурманская область,Murmansk oblast,21.02.2022,120369,102128,3070
RU-MUR,Мурманская область,Murmansk oblast,20.02.2022,119520,101323,3065
RU-MUR,Мурманская область,Murmansk oblast,19.02.2022,118673,100508,3059
RU-MUR,Мурманская область,Murmansk oblast,18.02.2022,117821,99671,3054
RU-MUR,Мурманская область,Murmansk oblast,17.02.2022,117004,98887,3048
RU-MUR,Мурманская область,Murmansk oblast,16.02.2022,116191,98101,3042
RU-MUR,Мурманская область,Murmansk oblast,15.02.2022,115291,97253,3037
RU-MUR,Мурманская область,Murmansk oblast,14.02.2022,114389,96397,3032
RU-MUR,Мурманская область,Murmansk oblast,13.02.2022,113387,95594,3026
RU-MUR,Мурманская область,Murmansk oblast,12.02.2022,112380,94749,3021
RU-MUR,Мурманская область,Murmansk oblast,11.02.2022,111095,93538,3015
RU-MUR,Мурманская область,Murmansk oblast,10.02.2022,109742,92245,3009
RU-MUR,Мурманская область,Murmansk oblast,09.02.2022,108334,90922,3002
RU-MUR,Мурманская область,Murmansk oblast,08.02.2022,106967,89618,2995
RU-MUR,Мурманская область,Murmansk oblast,07.02.2022,105754,88468,2989
RU-MUR,Мурманская область,Murmansk oblast,06.02.2022,104455,87411,2982
RU-MUR,Мурманская область,Murmansk oblast,05.02.2022,103299,86496,2975
RU-MUR,Мурманская область,Murmansk oblast,04.02.2022,102198,85457,2967
RU-MUR,Мурманская область,Murmansk oblast,03.02.2022,101209,84539,2959
RU-MUR,Мурманская область,Murmansk oblast,02.02.2022,100349,83697,2950
RU-MUR,Мурманская область,Murmansk oblast,01.02.2022,99492,82862,2941
RU-MUR,Мурманская область,Murmansk oblast,31.01.2022,98675,82102,2933
RU-MUR,Мурманская область,Murmansk oblast,30.01.2022,97898,81482,2926
RU-MUR,Мурманская область,Murmansk oblast,29.01.2022,97234,80932,2920
RU-MUR,Мурманская область,Murmansk oblast,28.01.2022,96657,80453,2914
RU-MUR,Мурманская область,Murmansk oblast,27.01.2022,96156,80023,2907
RU-MUR,Мурманская область,Murmansk oblast,26.01.2022,95721,79666,2900
RU-MUR,Мурманская область,Murmansk oblast,25.01.2022,95326,79360,2894
RU-MUR,Мурманская область,Murmansk oblast,24.01.2022,95015,79076,2888
RU-KR,Республика Карелия,Karelia republic,23.02.2022,121043,113327,1386
RU-KR,Республика Карелия,Karelia republic,22.02.2022,120061,112418,1384
RU-KR,Республика Карелия,Karelia republic,21.02.2022,118996,111416,1381
RU-KR,Республика Карелия,Karelia republic,20.02.2022,117910,110427,1380
RU-KR,Республика Карелия,Karelia republic,19.02.2022,117009,109523,1378
RU-KR,Республика Карелия,Karelia republic,18.02.2022,116097,108559,1377
RU-KR,Республика Карелия,Karelia republic,17.02.2022,115096,107564,1373
RU-KR,Республика Карелия,Karelia republic,16.02.2022,114093,106556,1370
RU-KR,Республика Карелия,Karelia republic,15.02.2022,112988,105554,1368
RU-KR,Республика Карелия,Karelia republic,14.02.2022,111812,104610,1365
RU-KR,Республика Карелия,Karelia republic,13.02.2022,110625,103654,1362
RU-KR,Республика Карелия,Karelia republic,12.02.2022,109568,102518,1358
RU-KR,Республика Карелия,Karelia republic,11.02.2022,108482,101819,1358
RU-KR,Республика Карелия,Karelia republic,10.02.2022,107437,101145,1355
RU-KR,Республика Карелия,Karelia republic,09.02.2022,106313,100487,1352
RU-KR,Республика Карелия,Karelia republic,08.02.2022,105131,99803,1346
RU-KR,Республика Карелия,Karelia republic,07.02.2022,104098,99147,1343
RU-KR,Республика Карелия,Karelia republic,06.02.2022,103110,98324,1339
RU-KR,Республика Карелия,Karelia republic,05.02.2022,102226,97568,1335
RU-KR,Республика Карелия,Karelia republic,04.02.2022,101403,96867,1332
RU-KR,Республика Карелия,Karelia republic,03.02.2022,100508,96135,1327
RU-KR,Республика Карелия,Karelia republic,02.02.2022,99719,95437,1323
RU-KR,Республика Карелия,Karelia republic,01.02.2022,98955,94733,1319
RU-KR,Республика Карелия,Karelia republic,31.01.2022,98232,94055,1316
RU-KR,Республика Карелия,Karelia republic,30.01.2022,97530,93363,1311
RU-KR,Республика Карелия,Karelia republic,29.01.2022,96809,92495,1308
RU-KR,Республика Карелия,Karelia republic,28.01.2022,96211,92009,1304
RU-KR,Республика Карелия,Karelia republic,27.01.2022,95691,91605,1299
RU-KR,Республика Карелия,Karelia republic,26.01.2022,95247,91223,1295
RU-KR,Республика Карелия,Karelia republic,25.01.2022,94804,90849,1291
RU-KR,Республика Карелия,Karelia republic,24.01.2022,94433,90497,1288
RU-TYU,Тюменская область,Tyumen oblast,23.02.2022,156228,103502,3873
RU-TYU,Тюменская область,Tyumen oblast,22.02.2022,154189,100995,3866
RU-TYU,Тюменская область,Tyumen oblast,21.02.2022,152698,98692,3857
RU-TYU,Тюменская область,Tyumen oblast,20.02.2022,150329,97138,3852
RU-TYU,Тюменская область,Tyumen oblast,19.02.2022,147955,95255,3846
RU-TYU,Тюменская область,Tyumen oblast,18.02.2022,145580,93142,3840
RU-TYU,Тюменская область,Tyumen oblast,17.02.2022,143201,91185,3832
RU-TYU,Тюменская область,Tyumen oblast,16.02.2022,140820,90702,3822
RU-TYU,Тюменская область,Tyumen oblast,15.02.2022,138342,90285,3815
RU-TYU,Тюменская область,Tyumen oblast,14.02.2022,136639,89896,3810
RU-TYU,Тюменская область,Tyumen oblast,13.02.2022,134295,89699,3804
RU-TYU,Тюменская область,Tyumen oblast,12.02.2022,131505,89438,3800
RU-TYU,Тюменская область,Tyumen oblast,11.02.2022,128714,89141,3796
RU-TYU,Тюменская область,Tyumen oblast,10.02.2022,125919,88814,3790
RU-TYU,Тюменская область,Tyumen oblast,09.02.2022,123127,88503,3783
